Start date,End date,Germany/Luxembourg [Eur/MWh],Forecasted prices [Eur/MWh]
01/12/2024 11:00,01/12/2024 11:15,104.4,88.7
01/12/2024 11:15,01/12/2024 11:30,83.7,89.6
01/12/2024 11:30,01/12/2024 11:45,79.1,79.1
01/12/2024 11:45,01/12/2024 12:00,72.8,77.2
01/12/2024 12:00,01/12/2024 12:15,91.4,90.5
01/12/2024 12:15,01/12/2024 12:30,92.4,95.2
01/12/2024 12:30,01/12/2024 12:45,81.7,72.7
01/12/2024 12:45,01/12/2024 13:00,79.7,74.9
01/12/2024 13:00,01/12/2024 13:15,79.3,68.2
01/12/2024 13:15,01/12/2024 13:30,91.2,99.4
01/12/2024 13:30,01/12/2024 13:45,95.2,97.1
01/12/2024 13:45,01/12/2024 14:00,101.7,112.9
01/12/2024 14:00,01/12/2024 14:15,71.6,70.9
01/12/2024 14:15,01/12/2024 14:30,87.0,75.7
01/12/2024 14:30,01/12/2024 14:45,100.9,92.8
01/12/2024 14:45,01/12/2024 15:00,124.1,106.7
01/12/2024 15:00,01/12/2024 15:15,86.2,79.3
01/12/2024 15:15,01/12/2024 15:30,95.1,84.6
01/12/2024 15:30,01/12/2024 15:45,121.7,107.1
01/12/2024 15:45,01/12/2024 16:00,141.6,133.1
01/12/2024 16:00,01/12/2024 16:15,101.5,107.6
01/12/2024 16:15,01/12/2024 16:30,103.7,115.1
01/12/2024 16:30,01/12/2024 16:45,117.2,126.6
01/12/2024 16:45,01/12/2024 17:00,130.1,139.2
01/12/2024 17:00,01/12/2024 17:15,113.2,98.5
01/12/2024 17:15,01/12/2024 17:30,115.0,107.0
01/12/2024 17:30,01/12/2024 17:45,125.1,141.4
01/12/2024 17:45,01/12/2024 18:00,123.1,112.0
01/12/2024 18:00,01/12/2024 18:15,136.0,134.6
01/12/2024 18:15,01/12/2024 18:30,121.5,109.4
01/12/2024 18:30,01/12/2024 18:45,119.7,132.9
01/12/2024 18:45,01/12/2024 19:00,108.3,117.0
01/12/2024 19:00,01/12/2024 19:15,149.9,136.4
01/12/2024 19:15,01/12/2024 19:30,110.2,124.6
01/12/2024 19:30,01/12/2024 19:45,95.1,105.6
01/12/2024 19:45,01/12/2024 20:00,90.8,99.0
01/12/2024 20:00,01/12/2024 20:15,118.3,105.3
01/12/2024 20:15,01/12/2024 20:30,108.5,105.2
01/12/2024 20:30,01/12/2024 20:45,95.0,96.9
01/12/2024 20:45,01/12/2024 21:00,82.2,72.3
01/12/2024 21:00,01/12/2024 21:15,110.8,127.4
01/12/2024 21:15,01/12/2024 21:30,98.4,106.3
01/12/2024 21:30,01/12/2024 21:45,86.3,77.7
01/12/2024 21:45,01/12/2024 22:00,75.3,85.8
01/12/2024 22:00,01/12/2024 22:15,104.3,92.8
01/12/2024 22:15,01/12/2024 22:30,92.8,98.4
01/12/2024 22:30,01/12/2024 22:45,85.9,73.0
01/12/2024 22:45,01/12/2024 23:00,76.2,70.1
01/12/2024 23:00,01/12/2024 23:15,101.5,109.6
01/12/2024 23:15,01/12/2024 23:30,85.1,81.7
01/12/2024 23:30,01/12/2024 23:45,62.6,67.6
01/12/2024 23:45,02/12/2024 00:00,55.1,62.2
02/12/2024 00:00,02/12/2024 00:15,95.4,84.9
02/12/2024 00:15,02/12/2024 00:30,91.7,89.9
02/12/2024 00:30,02/12/2024 00:45,78.3,86.9
02/12/2024 00:45,02/12/2024 01:00,71.3,82.0
02/12/2024 01:00,02/12/2024 01:15,93.9,90.1
02/12/2024 01:15,02/12/2024 01:30,76.8,76.0
02/12/2024 01:30,02/12/2024 01:45,73.7,81.1
02/12/2024 01:45,02/12/2024 02:00,68.7,70.8
02/12/2024 02:00,02/12/2024 02:15,83.0,79.7
02/12/2024 02:15,02/12/2024 02:30,71.5,82.2
02/12/2024 02:30,02/12/2024 02:45,70.8,71.5
02/12/2024 02:45,02/12/2024 03:00,70.7,80.6
02/12/2024 03:00,02/12/2024 03:15,62.7,54.0
02/12/2024 03:15,02/12/2024 03:30,68.6,65.9
02/12/2024 03:30,02/12/2024 03:45,72.2,78.0
02/12/2024 03:45,02/12/2024 04:00,74.1,67.4
02/12/2024 04:00,02/12/2024 04:15,63.6,61.7
02/12/2024 04:15,02/12/2024 04:30,68.6,63.1
02/12/2024 04:30,02/12/2024 04:45,79.2,73.7
02/12/2024 04:45,02/12/2024 05:00,83.8,81.3
02/12/2024 05:00,02/12/2024 05:15,63.4,54.5
02/12/2024 05:15,02/12/2024 05:30,75.5,74.7
02/12/2024 05:30,02/12/2024 05:45,78.2,71.2
02/12/2024 05:45,02/12/2024 06:00,104.1,119.7
02/12/2024 06:00,02/12/2024 06:15,35.1,36.8
02/12/2024 06:15,02/12/2024 06:30,97.8,107.6
02/12/2024 06:30,02/12/2024 06:45,119.4,113.4
02/12/2024 06:45,02/12/2024 07:00,138.0,146.3
02/12/2024 07:00,02/12/2024 07:15,110.0,97.9
02/12/2024 07:15,02/12/2024 07:30,102.1,102.1
02/12/2024 07:30,02/12/2024 07:45,110.1,93.6
02/12/2024 07:45,02/12/2024 08:00,127.5,141.5
02/12/2024 08:00,02/12/2024 08:15,129.0,148.4
02/12/2024 08:15,02/12/2024 08:30,110.1,117.8
02/12/2024 08:30,02/12/2024 08:45,138.9,138.9
02/12/2024 08:45,02/12/2024 09:00,134.1,115.3
02/12/2024 09:00,02/12/2024 09:15,136.1,123.9
02/12/2024 09:15,02/12/2024 09:30,128.9,110.9
02/12/2024 09:30,02/12/2024 09:45,124.8,131.0
02/12/2024 09:45,02/12/2024 10:00,92.2,84.8
02/12/2024 10:00,02/12/2024 10:15,129.4,128.1
02/12/2024 10:15,02/12/2024 10:30,123.9,131.3
02/12/2024 10:30,02/12/2024 10:45,105.3,114.8
02/12/2024 10:45,02/12/2024 11:00,87.6,99.8
02/12/2024 11:00,02/12/2024 11:15,124.0,124.0
02/12/2024 11:15,02/12/2024 11:30,121.6,136.2
02/12/2024 11:30,02/12/2024 11:45,102.8,90.5
02/12/2024 11:45,02/12/2024 12:00,95.1,104.6
02/12/2024 12:00,02/12/2024 12:15,120.3,120.3
02/12/2024 12:15,02/12/2024 12:30,121.1,121.1
02/12/2024 12:30,02/12/2024 12:45,102.6,92.3
02/12/2024 12:45,02/12/2024 13:00,100.1,113.1
02/12/2024 13:00,02/12/2024 13:15,129.7,147.9
02/12/2024 13:15,02/12/2024 13:30,111.0,125.4
02/12/2024 13:30,02/12/2024 13:45,100.1,88.1
02/12/2024 13:45,02/12/2024 14:00,115.1,97.8
02/12/2024 14:00,02/12/2024 14:15,96.3,107.9
02/12/2024 14:15,02/12/2024 14:30,129.1,116.2
02/12/2024 14:30,02/12/2024 14:45,107.6,118.4
02/12/2024 14:45,02/12/2024 15:00,132.2,112.4
02/12/2024 15:00,02/12/2024 15:15,106.6,98.1
02/12/2024 15:15,02/12/2024 15:30,132.6,148.5
02/12/2024 15:30,02/12/2024 15:45,137.6,128.0
02/12/2024 15:45,02/12/2024 16:00,140.5,132.1
02/12/2024 16:00,02/12/2024 16:15,102.6,100.5
02/12/2024 16:15,02/12/2024 16:30,122.3,111.3
02/12/2024 16:30,02/12/2024 16:45,141.3,124.3
02/12/2024 16:45,02/12/2024 17:00,149.5,155.5
02/12/2024 17:00,02/12/2024 17:15,110.1,125.5
02/12/2024 17:15,02/12/2024 17:30,115.1,124.3
02/12/2024 17:30,02/12/2024 17:45,154.6,137.6
02/12/2024 17:45,02/12/2024 18:00,167.9,181.4
02/12/2024 18:00,02/12/2024 18:15,121.9,123.1
02/12/2024 18:15,02/12/2024 18:30,122.6,118.9
02/12/2024 18:30,02/12/2024 18:45,152.9,148.3
02/12/2024 18:45,02/12/2024 19:00,150.8,155.3
02/12/2024 19:00,02/12/2024 19:15,165.3,142.2
02/12/2024 19:15,02/12/2024 19:30,127.6,116.1
02/12/2024 19:30,02/12/2024 19:45,117.6,111.7
02/12/2024 19:45,02/12/2024 20:00,102.6,92.3
02/12/2024 20:00,02/12/2024 20:15,127.6,117.4
02/12/2024 20:15,02/12/2024 20:30,115.1,103.6
02/12/2024 20:30,02/12/2024 20:45,126.5,124.0
02/12/2024 20:45,02/12/2024 21:00,105.1,97.7
02/12/2024 21:00,02/12/2024 21:15,137.5,155.4
02/12/2024 21:15,02/12/2024 21:30,118.9,104.6
02/12/2024 21:30,02/12/2024 21:45,108.1,112.4
02/12/2024 21:45,02/12/2024 22:00,75.1,84.9
02/12/2024 22:00,02/12/2024 22:15,129.3,122.8
02/12/2024 22:15,02/12/2024 22:30,98.3,88.5
02/12/2024 22:30,02/12/2024 22:45,103.4,100.3
02/12/2024 22:45,02/12/2024 23:00,89.3,85.7
02/12/2024 23:00,02/12/2024 23:15,100.1,86.1
02/12/2024 23:15,02/12/2024 23:30,107.0,109.1
02/12/2024 23:30,02/12/2024 23:45,90.3,103.8
02/12/2024 23:45,03/12/2024 00:00,80.7,77.5
03/12/2024 00:00,03/12/2024 00:15,116.3,131.4
03/12/2024 00:15,03/12/2024 00:30,108.3,104.0
03/12/2024 00:30,03/12/2024 00:45,102.2,106.3
03/12/2024 00:45,03/12/2024 01:00,76.6,72.7
03/12/2024 01:00,03/12/2024 01:15,92.2,95.9
03/12/2024 01:15,03/12/2024 01:30,97.8,108.6
03/12/2024 01:30,03/12/2024 01:45,94.4,95.3
03/12/2024 01:45,03/12/2024 02:00,89.3,88.4
03/12/2024 02:00,03/12/2024 02:15,87.5,84.0
03/12/2024 02:15,03/12/2024 02:30,93.9,96.7
03/12/2024 02:30,03/12/2024 02:45,93.1,97.8
03/12/2024 02:45,03/12/2024 03:00,92.1,86.6
03/12/2024 03:00,03/12/2024 03:15,73.0,68.6
03/12/2024 03:15,03/12/2024 03:30,91.0,103.7
03/12/2024 03:30,03/12/2024 03:45,95.2,82.8
03/12/2024 03:45,03/12/2024 04:00,99.2,89.3
03/12/2024 04:00,03/12/2024 04:15,94.8,95.7
03/12/2024 04:15,03/12/2024 04:30,90.5,93.2
03/12/2024 04:30,03/12/2024 04:45,102.4,111.6
03/12/2024 04:45,03/12/2024 05:00,99.3,89.4
03/12/2024 05:00,03/12/2024 05:15,90.0,101.6
03/12/2024 05:15,03/12/2024 05:30,104.9,91.3
03/12/2024 05:30,03/12/2024 05:45,110.3,115.8
03/12/2024 05:45,03/12/2024 06:00,112.8,101.5
03/12/2024 06:00,03/12/2024 06:15,79.9,87.9
03/12/2024 06:15,03/12/2024 06:30,111.7,98.3
03/12/2024 06:30,03/12/2024 06:45,133.1,145.1
03/12/2024 06:45,03/12/2024 07:00,146.9,155.7
03/12/2024 07:00,03/12/2024 07:15,114.9,108.0
03/12/2024 07:15,03/12/2024 07:30,134.2,138.2
03/12/2024 07:30,03/12/2024 07:45,148.0,133.2
03/12/2024 07:45,03/12/2024 08:00,158.9,170.0
03/12/2024 08:00,03/12/2024 08:15,146.8,151.2
03/12/2024 08:15,03/12/2024 08:30,156.8,158.3
03/12/2024 08:30,03/12/2024 08:45,149.5,143.5
03/12/2024 08:45,03/12/2024 09:00,143.5,122.0
03/12/2024 09:00,03/12/2024 09:15,159.0,170.1
03/12/2024 09:15,03/12/2024 09:30,147.8,133.0
03/12/2024 09:30,03/12/2024 09:45,144.4,134.3
03/12/2024 09:45,03/12/2024 10:00,143.6,143.6
03/12/2024 10:00,03/12/2024 10:15,151.9,130.6
03/12/2024 10:15,03/12/2024 10:30,142.0,139.2
03/12/2024 10:30,03/12/2024 10:45,140.9,131.0
03/12/2024 10:45,03/12/2024 11:00,143.1,124.5
03/12/2024 11:00,03/12/2024 11:15,145.9,148.8
03/12/2024 11:15,03/12/2024 11:30,136.2,152.5
03/12/2024 11:30,03/12/2024 11:45,141.3,159.7
03/12/2024 11:45,03/12/2024 12:00,137.2,155.0
03/12/2024 12:00,03/12/2024 12:15,140.6,160.2
03/12/2024 12:15,03/12/2024 12:30,138.2,117.5
03/12/2024 12:30,03/12/2024 12:45,140.1,155.5
03/12/2024 12:45,03/12/2024 13:00,138.7,126.2
03/12/2024 13:00,03/12/2024 13:15,142.1,143.5
03/12/2024 13:15,03/12/2024 13:30,135.7,133.0
03/12/2024 13:30,03/12/2024 13:45,143.2,144.6
03/12/2024 13:45,03/12/2024 14:00,141.4,158.4
03/12/2024 14:00,03/12/2024 14:15,149.9,128.9
03/12/2024 14:15,03/12/2024 14:30,156.5,136.2
03/12/2024 14:30,03/12/2024 14:45,149.5,171.9
03/12/2024 14:45,03/12/2024 15:00,151.5,143.9
03/12/2024 15:00,03/12/2024 15:15,159.4,175.3
03/12/2024 15:15,03/12/2024 15:30,157.3,174.6
03/12/2024 15:30,03/12/2024 15:45,159.8,151.8
03/12/2024 15:45,03/12/2024 16:00,154.8,174.9
03/12/2024 16:00,03/12/2024 16:15,170.4,148.2
03/12/2024 16:15,03/12/2024 16:30,174.9,159.2
03/12/2024 16:30,03/12/2024 16:45,184.9,199.7
03/12/2024 16:45,03/12/2024 17:00,218.5,218.5
03/12/2024 17:00,03/12/2024 17:15,199.9,201.9
03/12/2024 17:15,03/12/2024 17:30,205.0,225.5
03/12/2024 17:30,03/12/2024 17:45,210.0,205.8
03/12/2024 17:45,03/12/2024 18:00,222.3,237.9
03/12/2024 18:00,03/12/2024 18:15,185.4,213.2
03/12/2024 18:15,03/12/2024 18:30,175.2,175.2
03/12/2024 18:30,03/12/2024 18:45,194.9,175.4
03/12/2024 18:45,03/12/2024 19:00,184.6,162.4
03/12/2024 19:00,03/12/2024 19:15,189.7,191.6
03/12/2024 19:15,03/12/2024 19:30,172.4,181.0
03/12/2024 19:30,03/12/2024 19:45,160.0,182.4
03/12/2024 19:45,03/12/2024 20:00,146.7,161.4
03/12/2024 20:00,03/12/2024 20:15,181.2,170.3
03/12/2024 20:15,03/12/2024 20:30,155.9,174.6
03/12/2024 20:30,03/12/2024 20:45,140.9,145.1
03/12/2024 20:45,03/12/2024 21:00,130.0,146.9
03/12/2024 21:00,03/12/2024 21:15,151.4,130.2
03/12/2024 21:15,03/12/2024 21:30,151.4,163.5
03/12/2024 21:30,03/12/2024 21:45,140.3,131.9
03/12/2024 21:45,03/12/2024 22:00,126.5,129.0
03/12/2024 22:00,03/12/2024 22:15,151.3,166.4
03/12/2024 22:15,03/12/2024 22:30,136.3,118.6
03/12/2024 22:30,03/12/2024 22:45,132.6,112.7
03/12/2024 22:45,03/12/2024 23:00,122.3,111.3
03/12/2024 23:00,03/12/2024 23:15,141.6,137.4
03/12/2024 23:15,03/12/2024 23:30,132.2,116.3
03/12/2024 23:30,03/12/2024 23:45,126.7,126.7
03/12/2024 23:45,04/12/2024 00:00,109.6,117.3
04/12/2024 00:00,04/12/2024 00:15,142.1,163.4
04/12/2024 00:15,04/12/2024 00:30,122.4,128.5
04/12/2024 00:30,04/12/2024 00:45,102.6,92.3
04/12/2024 00:45,04/12/2024 01:00,117.3,111.4
04/12/2024 01:00,04/12/2024 01:15,110.1,100.2
04/12/2024 01:15,04/12/2024 01:30,112.9,105.0
04/12/2024 01:30,04/12/2024 01:45,126.4,117.6
04/12/2024 01:45,04/12/2024 02:00,121.5,109.4
04/12/2024 02:00,04/12/2024 02:15,127.5,146.6
04/12/2024 02:15,04/12/2024 02:30,100.1,94.1
04/12/2024 02:30,04/12/2024 02:45,114.1,131.2
04/12/2024 02:45,04/12/2024 03:00,123.6,124.8
04/12/2024 03:00,04/12/2024 03:15,120.1,106.9
04/12/2024 03:15,04/12/2024 03:30,120.9,118.5
04/12/2024 03:30,04/12/2024 03:45,117.7,113.0
04/12/2024 03:45,04/12/2024 04:00,105.1,115.6
04/12/2024 04:00,04/12/2024 04:15,115.6,113.3
04/12/2024 04:15,04/12/2024 04:30,118.2,113.5
04/12/2024 04:30,04/12/2024 04:45,120.7,108.6
04/12/2024 04:45,04/12/2024 05:00,115.1,124.3
04/12/2024 05:00,04/12/2024 05:15,114.6,103.1
04/12/2024 05:15,04/12/2024 05:30,122.5,140.9
04/12/2024 05:30,04/12/2024 05:45,135.4,146.2
04/12/2024 05:45,04/12/2024 06:00,140.1,151.3
04/12/2024 06:00,04/12/2024 06:15,117.4,129.2
04/12/2024 06:15,04/12/2024 06:30,144.4,154.5
04/12/2024 06:30,04/12/2024 06:45,161.8,142.4
04/12/2024 06:45,04/12/2024 07:00,178.2,187.1
04/12/2024 07:00,04/12/2024 07:15,165.7,160.7
04/12/2024 07:15,04/12/2024 07:30,181.5,165.1
04/12/2024 07:30,04/12/2024 07:45,212.4,244.3
04/12/2024 07:45,04/12/2024 08:00,209.9,193.1
04/12/2024 08:00,04/12/2024 08:15,190.0,190.0
04/12/2024 08:15,04/12/2024 08:30,328.3,377.5
04/12/2024 08:30,04/12/2024 08:45,190.0,169.1
04/12/2024 08:45,04/12/2024 09:00,185.6,157.8
04/12/2024 09:00,04/12/2024 09:15,197.5,173.8
04/12/2024 09:15,04/12/2024 09:30,313.6,304.2
04/12/2024 09:30,04/12/2024 09:45,186.0,174.8
04/12/2024 09:45,04/12/2024 10:00,183.9,200.5
04/12/2024 10:00,04/12/2024 10:15,210.0,201.6
04/12/2024 10:15,04/12/2024 10:30,195.1,175.6
04/12/2024 10:30,04/12/2024 10:45,185.0,194.3
04/12/2024 10:45,04/12/2024 11:00,188.7,181.2
04/12/2024 11:00,04/12/2024 11:15,185.0,157.2
04/12/2024 11:15,04/12/2024 11:30,182.4,204.3
04/12/2024 11:30,04/12/2024 11:45,198.9,218.8
04/12/2024 11:45,04/12/2024 12:00,184.6,184.6
04/12/2024 12:00,04/12/2024 12:15,181.9,196.5
04/12/2024 12:15,04/12/2024 12:30,181.3,194.0
04/12/2024 12:30,04/12/2024 12:45,186.6,201.5
04/12/2024 12:45,04/12/2024 13:00,187.1,202.1
04/12/2024 13:00,04/12/2024 13:15,186.1,178.7
04/12/2024 13:15,04/12/2024 13:30,182.8,181.0
04/12/2024 13:30,04/12/2024 13:45,192.4,215.5
04/12/2024 13:45,04/12/2024 14:00,186.0,191.6
04/12/2024 14:00,04/12/2024 14:15,186.4,195.7
04/12/2024 14:15,04/12/2024 14:30,209.9,233.0
04/12/2024 14:30,04/12/2024 14:45,220.0,204.6
04/12/2024 14:45,04/12/2024 15:00,230.0,218.5
04/12/2024 15:00,04/12/2024 15:15,197.1,177.4
04/12/2024 15:15,04/12/2024 15:30,214.9,236.4
04/12/2024 15:30,04/12/2024 15:45,222.5,255.8
04/12/2024 15:45,04/12/2024 16:00,330.6,337.2
04/12/2024 16:00,04/12/2024 16:15,219.9,228.7
04/12/2024 16:15,04/12/2024 16:30,225.0,207.0
04/12/2024 16:30,04/12/2024 16:45,230.0,225.4
04/12/2024 16:45,04/12/2024 17:00,546.5,617.5
04/12/2024 17:00,04/12/2024 17:15,207.4,178.4
04/12/2024 17:15,04/12/2024 17:30,232.5,211.5
04/12/2024 17:30,04/12/2024 17:45,235.0,246.7
04/12/2024 17:45,04/12/2024 18:00,740.4,688.6
04/12/2024 18:00,04/12/2024 18:15,421.0,433.7
04/12/2024 18:15,04/12/2024 18:30,217.5,215.3
04/12/2024 18:30,04/12/2024 18:45,216.3,227.1
04/12/2024 18:45,04/12/2024 19:00,216.0,196.6
04/12/2024 19:00,04/12/2024 19:15,266.6,253.3
04/12/2024 19:15,04/12/2024 19:30,205.5,187.0
04/12/2024 19:30,04/12/2024 19:45,196.7,224.2
04/12/2024 19:45,04/12/2024 20:00,189.9,191.8
04/12/2024 20:00,04/12/2024 20:15,202.4,226.7
04/12/2024 20:15,04/12/2024 20:30,175.2,173.5
04/12/2024 20:30,04/12/2024 20:45,165.0,145.2
04/12/2024 20:45,04/12/2024 21:00,127.6,116.1
04/12/2024 21:00,04/12/2024 21:15,171.7,195.7
04/12/2024 21:15,04/12/2024 21:30,158.7,150.8
04/12/2024 21:30,04/12/2024 21:45,143.5,144.9
04/12/2024 21:45,04/12/2024 22:00,132.1,113.6
04/12/2024 22:00,04/12/2024 22:15,157.3,168.3
04/12/2024 22:15,04/12/2024 22:30,144.7,154.8
04/12/2024 22:30,04/12/2024 22:45,136.7,125.8
04/12/2024 22:45,04/12/2024 23:00,125.9,119.6
04/12/2024 23:00,04/12/2024 23:15,143.4,134.8
04/12/2024 23:15,04/12/2024 23:30,127.0,120.7
04/12/2024 23:30,04/12/2024 23:45,123.4,109.8
04/12/2024 23:45,05/12/2024 00:00,111.1,111.1
05/12/2024 00:00,05/12/2024 00:15,125.1,137.6
05/12/2024 00:15,05/12/2024 00:30,116.6,120.1
05/12/2024 00:30,05/12/2024 00:45,105.1,117.7
05/12/2024 00:45,05/12/2024 01:00,106.8,117.5
05/12/2024 01:00,05/12/2024 01:15,116.7,124.9
05/12/2024 01:15,05/12/2024 01:30,106.8,94.0
05/12/2024 01:30,05/12/2024 01:45,104.5,120.2
05/12/2024 01:45,05/12/2024 02:00,106.9,99.4
05/12/2024 02:00,05/12/2024 02:15,110.5,114.9
05/12/2024 02:15,05/12/2024 02:30,102.0,108.1
05/12/2024 02:30,05/12/2024 02:45,98.0,100.9
05/12/2024 02:45,05/12/2024 03:00,98.9,100.8
05/12/2024 03:00,05/12/2024 03:15,102.0,110.2
05/12/2024 03:15,05/12/2024 03:30,95.5,101.3
05/12/2024 03:30,05/12/2024 03:45,97.1,98.1
05/12/2024 03:45,05/12/2024 04:00,96.8,86.2
05/12/2024 04:00,05/12/2024 04:15,91.9,104.8
05/12/2024 04:15,05/12/2024 04:30,95.0,89.3
05/12/2024 04:30,05/12/2024 04:45,101.6,95.5
05/12/2024 04:45,05/12/2024 05:00,105.8,110.0
05/12/2024 05:00,05/12/2024 05:15,93.2,96.0
05/12/2024 05:15,05/12/2024 05:30,97.0,105.7
05/12/2024 05:30,05/12/2024 05:45,108.1,97.3
05/12/2024 05:45,05/12/2024 06:00,116.9,134.4
05/12/2024 06:00,05/12/2024 06:15,101.7,88.5
05/12/2024 06:15,05/12/2024 06:30,128.6,113.2
05/12/2024 06:30,05/12/2024 06:45,142.8,152.8
05/12/2024 06:45,05/12/2024 07:00,155.1,139.6
05/12/2024 07:00,05/12/2024 07:15,130.8,141.3
05/12/2024 07:15,05/12/2024 07:30,132.9,118.3
05/12/2024 07:30,05/12/2024 07:45,151.8,160.9
05/12/2024 07:45,05/12/2024 08:00,164.9,163.3
05/12/2024 08:00,05/12/2024 08:15,152.7,175.6
05/12/2024 08:15,05/12/2024 08:30,156.8,155.2
05/12/2024 08:30,05/12/2024 08:45,154.1,132.5
05/12/2024 08:45,05/12/2024 09:00,117.7,101.2
05/12/2024 09:00,05/12/2024 09:15,164.2,170.8
05/12/2024 09:15,05/12/2024 09:30,149.8,146.8
05/12/2024 09:30,05/12/2024 09:45,118.0,130.9
05/12/2024 09:45,05/12/2024 10:00,105.1,94.6
05/12/2024 10:00,05/12/2024 10:15,144.4,166.1
05/12/2024 10:15,05/12/2024 10:30,121.3,124.9
05/12/2024 10:30,05/12/2024 10:45,105.1,108.2
05/12/2024 10:45,05/12/2024 11:00,116.3,110.5
05/12/2024 11:00,05/12/2024 11:15,124.5,134.5
05/12/2024 11:15,05/12/2024 11:30,116.5,111.8
05/12/2024 11:30,05/12/2024 11:45,111.6,109.4
05/12/2024 11:45,05/12/2024 12:00,105.7,90.9
05/12/2024 12:00,05/12/2024 12:15,108.7,95.6
05/12/2024 12:15,05/12/2024 12:30,110.5,116.0
05/12/2024 12:30,05/12/2024 12:45,109.4,116.0
05/12/2024 12:45,05/12/2024 13:00,105.0,110.3
05/12/2024 13:00,05/12/2024 13:15,113.9,107.1
05/12/2024 13:15,05/12/2024 13:30,113.1,115.4
05/12/2024 13:30,05/12/2024 13:45,110.9,95.4
05/12/2024 13:45,05/12/2024 14:00,105.3,104.2
05/12/2024 14:00,05/12/2024 14:15,108.8,111.0
05/12/2024 14:15,05/12/2024 14:30,110.7,99.6
05/12/2024 14:30,05/12/2024 14:45,113.7,123.9
05/12/2024 14:45,05/12/2024 15:00,118.0,113.3
05/12/2024 15:00,05/12/2024 15:15,98.8,99.8
05/12/2024 15:15,05/12/2024 15:30,124.2,142.8
05/12/2024 15:30,05/12/2024 15:45,128.4,143.8
05/12/2024 15:45,05/12/2024 16:00,105.0,113.4
05/12/2024 16:00,05/12/2024 16:15,100.1,112.1
05/12/2024 16:15,05/12/2024 16:30,100.1,89.1
05/12/2024 16:30,05/12/2024 16:45,100.1,86.1
05/12/2024 16:45,05/12/2024 17:00,133.9,139.3
05/12/2024 17:00,05/12/2024 17:15,105.1,120.9
05/12/2024 17:15,05/12/2024 17:30,105.1,106.1
05/12/2024 17:30,05/12/2024 17:45,109.7,112.9
05/12/2024 17:45,05/12/2024 18:00,132.2,145.4
05/12/2024 18:00,05/12/2024 18:15,105.1,118.8
05/12/2024 18:15,05/12/2024 18:30,105.1,91.4
05/12/2024 18:30,05/12/2024 18:45,111.2,119.0
05/12/2024 18:45,05/12/2024 19:00,109.9,96.7
05/12/2024 19:00,05/12/2024 19:15,85.1,96.1
05/12/2024 19:15,05/12/2024 19:30,94.8,95.8
05/12/2024 19:30,05/12/2024 19:45,119.9,122.3
05/12/2024 19:45,05/12/2024 20:00,89.9,80.0
05/12/2024 20:00,05/12/2024 20:15,97.7,85.0
05/12/2024 20:15,05/12/2024 20:30,75.1,76.6
05/12/2024 20:30,05/12/2024 20:45,90.0,93.6
05/12/2024 20:45,05/12/2024 21:00,75.0,68.2
05/12/2024 21:00,05/12/2024 21:15,109.9,100.0
05/12/2024 21:15,05/12/2024 21:30,63.4,68.5
05/12/2024 21:30,05/12/2024 21:45,78.9,90.7
05/12/2024 21:45,05/12/2024 22:00,60.0,66.0
05/12/2024 22:00,05/12/2024 22:15,95.0,91.2
05/12/2024 22:15,05/12/2024 22:30,45.8,47.1
05/12/2024 22:30,05/12/2024 22:45,70.5,69.1
05/12/2024 22:45,05/12/2024 23:00,52.9,52.4
05/12/2024 23:00,05/12/2024 23:15,74.9,83.9
05/12/2024 23:15,05/12/2024 23:30,35.2,34.5
05/12/2024 23:30,05/12/2024 23:45,50.0,56.0
05/12/2024 23:45,06/12/2024 00:00,35.0,36.4
06/12/2024 00:00,06/12/2024 00:15,35.1,40.0
06/12/2024 00:15,06/12/2024 00:30,27.5,31.4
06/12/2024 00:30,06/12/2024 00:45,10.1,11.3
06/12/2024 00:45,06/12/2024 01:00,4.6,4.5
06/12/2024 01:00,06/12/2024 01:15,20.0,22.8
06/12/2024 01:15,06/12/2024 01:30,14.9,15.0
06/12/2024 01:30,06/12/2024 01:45,3.1,2.9
06/12/2024 01:45,06/12/2024 02:00,0.0,0.0
06/12/2024 02:00,06/12/2024 02:15,17.4,15.8
06/12/2024 02:15,06/12/2024 02:30,9.5,10.9
06/12/2024 02:30,06/12/2024 02:45,-3.3,-3.0
06/12/2024 02:45,06/12/2024 03:00,3.5,3.4
06/12/2024 03:00,06/12/2024 03:15,1.2,1.1
06/12/2024 03:15,06/12/2024 03:30,0.0,0.0
06/12/2024 03:30,06/12/2024 03:45,4.9,5.2
06/12/2024 03:45,06/12/2024 04:00,5.1,4.7
06/12/2024 04:00,06/12/2024 04:15,-4.9,-5.0
06/12/2024 04:15,06/12/2024 04:30,0.1,0.1
06/12/2024 04:30,06/12/2024 04:45,15.3,17.0
06/12/2024 04:45,06/12/2024 05:00,20.8,18.1
06/12/2024 05:00,06/12/2024 05:15,5.7,5.5
06/12/2024 05:15,06/12/2024 05:30,15.4,17.0
06/12/2024 05:30,06/12/2024 05:45,26.9,28.2
06/12/2024 05:45,06/12/2024 06:00,40.1,35.7
06/12/2024 06:00,06/12/2024 06:15,19.9,20.3
06/12/2024 06:15,06/12/2024 06:30,50.0,49.0
06/12/2024 06:30,06/12/2024 06:45,59.0,52.5
06/12/2024 06:45,06/12/2024 07:00,93.1,81.9
06/12/2024 07:00,06/12/2024 07:15,64.9,55.8
